"Category","Path","LineNumber","Line"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","83","* @brief  鐢宠 UART 璧勬簮褰掑睘鏉冦€? * @param  huart UART 鍙ユ焺鎸囬拡锛岀敤浜庣‘瀹氱洰鏍?UART 瀹炰緥銆? * @param  owner 鐢宠鏂规嫢鏈夎€呮爣璇嗭紝蹇呴』涓烘湁鏁堟ā鍧?ID銆? * @return bool"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","84","*         - true锛氱敵璇锋垚鍔燂紙璧勬簮绌洪棽鎴栧凡琚悓涓€鎷ユ湁鑰呭崰鐢級銆? *         - false锛氱敵璇峰け璐ワ紙鍙傛暟闈炴硶銆佸疄渚嬩笉鍙楃鎺ф垨琚叾浠栨嫢鏈夎€呭崰鐢級銆? */"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","87","bool result = false; // 鍙橀噺锛氱敵璇风粨鏋滐紝榛樿澶辫触"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","88","int8_t idx;          // 鍙橀噺锛歎ART 鏄犲皠绱㈠紩"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","89","uint32_t primask;    // 鍙橀噺锛氫复鐣屽尯鍓嶄腑鏂姸鎬?"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","90","// 姝ラ1锛氬弬鏁版鏌ワ紝鍙ユ焺涓嶈兘涓虹┖锛屾嫢鏈夎€呬笉鑳芥槸 NONE銆?    if ((huart == NULL) || (owner == MOD_UART_OWNER_NONE))"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","95","// 姝ラ2锛氳В鏋?UART 绱㈠紩锛岃嫢涓嶅湪浠茶鑼冨洿鍒欏け璐ャ€?    idx = _get_uart_index(huart->Instance);"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","101","// 姝ラ3锛氳繘鍏ヤ复鐣屽尯锛岄槻姝㈠苟鍙戜慨鏀规嫢鏈夎€呰〃銆?    primask = _critical_enter();"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","103","// 姝ラ4锛氳嫢璧勬簮绌洪棽鎴栧凡琚悓涓€鎷ユ湁鑰呭崰鐢紝鍒欏厑璁哥敵璇锋垚鍔熴€?    if ((s_uart_owner[(uint8_t)idx] == MOD_UART_OWNER_NONE) ||"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","110","// 姝ラ5锛氶€€鍑轰复鐣屽尯锛屾仮澶嶄腑鏂姸鎬併€?    _critical_exit(primask);"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","112","// 姝ラ6锛氳繑鍥炵敵璇风粨鏋溿€?    return result;"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","116","* @brief  閲婃斁 UART 璧勬簮褰掑睘鏉冦€? * @param  huart UART 鍙ユ焺鎸囬拡锛岀敤浜庣‘瀹氱洰鏍?UART 瀹炰緥銆? * @param  owner 閲婃斁鏂规嫢鏈夎€呮爣璇嗭紝闇€涓庡綋鍓嶆嫢鏈夎€呬竴鑷淬€? * @return bool"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","117","*         - true锛氶噴鏀炬垚鍔熴€? *         - false锛氶噴鏀惧け璐ワ紙鍙傛暟闈炴硶銆佸疄渚嬩笉鍙楃鎺ф垨鎷ユ湁鑰呬笉鍖归厤锛夈€? */"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","120","bool result = false; // 鍙橀噺锛氶噴鏀剧粨鏋滐紝榛樿澶辫触"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","121","int8_t idx;          // 鍙橀噺锛歎ART 鏄犲皠绱㈠紩"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","122","uint32_t primask;    // 鍙橀噺锛氫复鐣屽尯鍓嶄腑鏂姸鎬?"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","123","// 姝ラ1锛氬弬鏁版鏌ワ紝鍙ユ焺涓嶈兘涓虹┖锛屾嫢鏈夎€呬笉鑳芥槸 NONE銆?    if ((huart == NULL) || (owner == MOD_UART_OWNER_NONE))"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","128","// 姝ラ2锛氳В鏋?UART 绱㈠紩锛岃嫢涓嶅湪浠茶鑼冨洿鍒欏け璐ャ€?    idx = _get_uart_index(huart->Instance);"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","134","// 姝ラ3锛氳繘鍏ヤ复鐣屽尯锛屼繚璇侀噴鏀炬搷浣滅殑鍘熷瓙鎬с€?    primask = _critical_enter();"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","136","// 姝ラ4锛氫粎褰撻噴鏀炬柟灏辨槸褰撳墠鎷ユ湁鑰呮椂锛屾墠鍏佽閲婃斁銆?    if (s_uart_owner[(uint8_t)idx] == owner)"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","142","// 姝ラ5锛氶€€鍑轰复鐣屽尯锛屾仮澶嶄腑鏂姸鎬併€?    _critical_exit(primask);"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","144","// 姝ラ6锛氳繑鍥為噴鏀剧粨鏋溿€?    return result;"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","148","* @brief  鏌ヨ UART 褰撳墠鎷ユ湁鑰呫€? * @param  huart UART 鍙ユ焺鎸囬拡锛岀敤浜庣‘瀹氱洰鏍?UART 瀹炰緥銆? * @return mod_uart_owner_e 褰撳墠鎷ユ湁鑰呮爣璇嗭紱鍙傛暟鏃犳晥鎴栧疄渚嬮潪娉曟椂杩斿洖 MOD_UART_OWNER_NONE銆? */"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","151","int8_t idx;             // 鍙橀噺锛歎ART 鏄犲皠绱㈠紩"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","152","mod_uart_owner_e owner; // 鍙橀噺锛氳鍙栧埌鐨勬嫢鏈夎€?    uint32_t primask;       // 鍙橀噺锛氫复鐣屽尯鍓嶄腑鏂姸鎬?"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","153","// 姝ラ1锛氬弬鏁版鏌ワ紝鍙ユ焺涓虹┖鐩存帴杩斿洖 NONE銆?    if (huart == NULL)"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","158","// 姝ラ2锛氳В鏋?UART 绱㈠紩锛岃嫢涓嶅湪浠茶鑼冨洿鍒欒繑鍥?NONE銆?    idx = _get_uart_index(huart->Instance);"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","164","// 姝ラ3锛氳繘鍏ヤ复鐣屽尯璇诲彇鍏变韩鐘舵€侊紝閬垮厤骞跺彂璇诲啓涓嶄竴鑷淬€?    primask = _critical_enter();"
"乱码注释/文本","Code\02_Module\Src\mod_uart_guard.c","168","// 姝ラ4锛氳繑鍥炶鍙栫粨鏋溿€?    return owner;"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","85","for (uint8_t i = 0U; (i < bind->sem_count) && (i < MOD_VOFA_MAX_BIND_SEM); i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","104","for (uint8_t i = 0U; i < ctx->bind.sem_count; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","255","for (uint8_t i = 0U; i < (uint8_t)CMD_TABLE_SIZE; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","460","for (uint8_t i = 0U; i < ctx->bind.sem_count; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","502","for (uint8_t i = 0U; i < ctx->bind.sem_count; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","506","for (uint8_t j = i; (j + 1U) < ctx->bind.sem_count; j++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","679","for (uint16_t i = 0U; (i < n) && result; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","749","for (uint16_t i = 0U; (i < n) && result; i++)"
"局部变量缺少//注释","Code\02_Module\Src\mod_vofa.c","819","for (uint16_t i = 0U; (i < n) && result; i++)"
"占位注释","Code\03_Common\Inc\common_checksum.h","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\03_Common\Inc\common_checksum.h","11","* @brief   閫氱敤鏍￠獙宸ュ叿鎺ュ彛瀹氫箟"
"乱码注释/文本","Code\03_Common\Inc\common_checksum.h","19","* @brief 璁＄畻瀛楄妭缂撳啿鍖?XOR 鏍￠獙鍊笺€? * @details"
"乱码注释/文本","Code\03_Common\Inc\common_checksum.h","20","* 甯哥敤浜庝覆鍙ｅ崗璁腑鐨?BCC/XOR 鏍￠獙瀛楁璁＄畻銆? *"
"乱码注释/文本","Code\03_Common\Inc\common_checksum.h","21","* @param data 杈撳叆鏁版嵁棣栧湴鍧€銆? * @param len 杈撳叆鏁版嵁闀垮害锛堝瓧鑺傦級銆? * @return uint8_t 璁＄畻寰楀埌鐨?XOR 鏍￠獙缁撴灉銆? */"
"占位注释","Code\03_Common\Inc\common_str.h","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","11","* @brief   閫氱敤鏁板€艰浆瀛楃涓叉帴鍙ｅ畾涔? * @details"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","12","* 鎻愪緵鏃犵鍙锋暣鏁般€佹湁绗﹀彿鏁存暟鍜屾诞鐐规暟鍒?C 瀛楃涓茬殑瀹夊叏杞崲鎺ュ彛銆? ******************************************************************************"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","20","/** 娴偣瀛楃涓茶浆鎹㈢殑灏忔暟浣嶆暟 */"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","24","* @brief 灏嗘棤绗﹀彿 32 浣嶆暣鏁拌浆鎹负瀛楃涓层€? * @param val 寰呰浆鎹㈡暟鍊笺€? * @param p_out 杈撳嚭缂撳啿鍖洪鍦板潃銆? * @param size 杈撳嚭缂撳啿鍖烘€诲ぇ灏忥紙瀛楄妭锛夈€? * @return true 杞崲鎴愬姛銆? * @return false 鍙傛暟鏃犳晥鎴栫紦鍐插尯涓嶈冻銆? */"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","28","* @brief 灏嗘湁绗﹀彿 32 浣嶆暣鏁拌浆鎹负瀛楃涓层€? * @param val 寰呰浆鎹㈡暟鍊笺€? * @param p_out 杈撳嚭缂撳啿鍖洪鍦板潃銆? * @param size 杈撳嚭缂撳啿鍖烘€诲ぇ灏忥紙瀛楄妭锛夈€? * @return true 杞崲鎴愬姛銆? * @return false 鍙傛暟鏃犳晥鎴栫紦鍐插尯涓嶈冻銆? */"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","32","* @brief 灏嗘诞鐐规暟杞崲涓哄瓧绗︿覆銆? * @details"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","33","* 杞崲绮惧害鐢?`COMMON_STR_FLOAT_PRECISION` 鎺у埗銆? *"
"乱码注释/文本","Code\03_Common\Inc\common_str.h","34","* @param val 寰呰浆鎹㈡诞鐐瑰€笺€? * @param p_out 杈撳嚭缂撳啿鍖洪鍦板潃銆? * @param size 杈撳嚭缂撳啿鍖烘€诲ぇ灏忥紙瀛楄妭锛夈€? * @return true 杞崲鎴愬姛銆? * @return false 鍙傛暟鏃犳晥鎴栫紦鍐插尯涓嶈冻銆? */"
"占位注释","Code\03_Common\PID\pid_config.h","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","3","* @brief   澧為噺寮?PID 鎺у埗鍣ㄥ疄鐜? * @details"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","4","* 1. 鏂囦欢浣滅敤锛氬疄鐜板閲忓紡 PID 鐨勫垵濮嬪寲銆佺洰鏍囪缃€佽绠椾笌澶嶄綅銆? * 2. 涓婁笅灞傜粦瀹氾細涓婂眰妯″潡璋冪敤鏈枃浠舵帴鍙ｈ幏寰楁帶鍒跺閲忕粨鏋滐紝鏈枃浠朵笉鐩存帴渚濊禆纭欢銆? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","8","* @brief 鍒濆鍖栧閲忓紡 PID 鍙傛暟涓庣姸鎬併€? * @param pid PID 瀵硅薄鎸囬拡銆? * @param kp 姣斾緥绯绘暟銆? * @param ki 绉垎绯绘暟銆? * @param kd 寰垎绯绘暟銆? * @param out_max 杈撳嚭涓婇檺锛堜笅闄愯嚜鍔ㄨ缃负 -out_max锛夈€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","11","// 姝ラ1锛氬啓鍏?PID 鍙傛暟涓庤緭鍑洪檺骞呫€?    pid->kp = kp;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","15","pid->out_min = -out_max; // 鍙橀噺锛氶粯璁や娇鐢ㄥ绉伴檺骞?"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","16","// 姝ラ2锛氬浣嶅唴閮ㄧ姸鎬侊紝閬垮厤涓婄數娈嬬暀鏁版嵁銆?    PID_Inc_Reset(pid);"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","20","* @brief 璁剧疆澧為噺寮?PID 鐩爣鍊笺€? * @param pid PID 瀵硅薄鎸囬拡銆? * @param target 鐩爣璁惧畾鍊笺€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","23","// 姝ラ1锛氭洿鏂扮洰鏍囧€笺€?    pid->target = target;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","27","* @brief 鎵ц涓€娆″閲忓紡 PID 璁＄畻銆? * @param pid PID 瀵硅薄鎸囬拡銆? * @param measure 褰撳墠娴嬮噺鍊笺€? * @return float 闄愬箙鍚庣殑鎺у埗杈撳嚭鍊笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","30","float delta_out; // 鍙橀噺锛氭湰娆℃帶鍒跺閲?"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","31","// 姝ラ1锛氭洿鏂板綋鍓嶆祴閲忓€煎苟璁＄畻璇樊銆?    pid->measure = measure;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","34","// 姝ラ2锛氭寜澧為噺寮?PID 鍏紡璁＄畻鏈杈撳嚭澧為噺銆?    // delta_u = Kp * (e(k) - e(k-1))"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","41","// 姝ラ3锛氬閲忓彔鍔犲埌褰撳墠杈撳嚭銆?    pid->output += delta_out;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","43","// 姝ラ4锛氭墽琛岃緭鍑洪檺骞咃紝淇濇姢鎵ц鍣ㄣ€?    if (pid->output > pid->out_max)"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","52","// 姝ラ5锛氭洿鏂拌宸巻鍙诧紝渚涗笅涓€鍛ㄦ湡浣跨敤銆?    pid->prev_error = pid->last_error;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","55","// 姝ラ6锛氳繑鍥炴帶鍒惰緭鍑恒€?    return pid->output;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","59","* @brief 澶嶄綅澧為噺寮?PID 鍐呴儴鐘舵€併€? * @param pid PID 瀵硅薄鎸囬拡銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.c","62","// 姝ラ1锛氭竻绌虹洰鏍囥€佹祴閲忋€佽宸拰杈撳嚭鐘舵€併€?    pid->target = 0.0f;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","3","* @brief   澧為噺寮?PID 鎺у埗鍣ㄦ帴鍙ｅ畾涔? * @details"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","4","* 1. 鏂囦欢浣滅敤锛氬畾涔夊閲忓紡 PID 鎺у埗鍣ㄦ暟鎹粨鏋勪笌瀵瑰鎺ュ彛銆? * 2. 涓婁笅灞傜粦瀹氾細涓婂眰涓氬姟璋冪敤鏈帴鍙ｈ繘琛屾帶鍒惰绠楋紱鏈眰涓嶇洿鎺ヤ緷璧栫‖浠讹紝浠呰緭鍑烘帶鍒堕噺缁撴灉銆? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","10","* @brief 澧為噺寮?PID 瀵硅薄缁撴瀯浣撱€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","13","float kp; // 鍙橀噺锛氭瘮渚嬬郴鏁?    float ki; // 鍙橀噺锛氱Н鍒嗙郴鏁?    float kd; // 鍙橀噺锛氬井鍒嗙郴鏁?"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","14","float target; // 鍙橀噺锛氱洰鏍囧€?    float measure; // 鍙橀噺锛氬綋鍓嶆祴閲忓€?"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","15","float error; // 鍙橀噺锛氬綋鍓嶈宸?e(k)"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","16","float last_error; // 鍙橀噺锛氫笂涓€鎷嶈宸?e(k-1)"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","17","float prev_error; // 鍙橀噺锛氫笂涓婃媿璇樊 e(k-2)"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","19","float out_max; // 鍙橀噺锛氳緭鍑轰笂闄?    float out_min; // 鍙橀噺锛氳緭鍑轰笅闄?    float output; // 鍙橀噺锛氬綋鍓嶆帶鍒惰緭鍑?} pid_inc_t;"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","22","* @brief 鍒濆鍖栧閲忓紡 PID 鍙傛暟涓庣姸鎬併€? * @param pid PID 瀵硅薄鎸囬拡銆? * @param kp 姣斾緥绯绘暟銆? * @param ki 绉垎绯绘暟銆? * @param kd 寰垎绯绘暟銆? * @param out_max 杈撳嚭涓婇檺锛堜笅闄愰粯璁よ缃负 `-out_max`锛夈€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","26","* @brief 璁剧疆 PID 鐩爣鍊笺€? * @param pid PID 瀵硅薄鎸囬拡銆? * @param target 鐩爣璁惧畾鍊笺€? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","30","* @brief 鎵ц涓€娆″閲忓紡 PID 璁＄畻銆? * @param pid PID 瀵硅薄鎸囬拡銆? * @param measure 褰撳墠娴嬮噺鍊笺€? * @return float 闄愬箙鍚庣殑鎺у埗杈撳嚭鍊笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_inc.h","34","* @brief 澶嶄綅 PID 鍐呴儴璇樊涓庤緭鍑虹姸鎬併€? * @param pid PID 瀵硅薄鎸囬拡銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","3","* @brief   澶氱幆锛堜覆绾э級PID 鎺у埗鍣ㄥ疄鐜? * @details"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","4","* 1. 鏂囦欢浣滅敤锛氬疄鐜板鐜笌鍐呯幆鍙垏鎹㈢畻娉曠殑涓茬骇 PID 鎺у埗娴佺▼銆? * 2. 涓婁笅灞傜粦瀹氾細涓婂眰璋冪敤鏈枃浠舵帴鍙ｈ緭鍏ョ洰鏍囧拰鍙嶉锛涙湰鏂囦欢璋冪敤 `pid_pos` / `pid_inc` 瀹屾垚鍏蜂綋璁＄畻銆? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","9","* @brief 榛樿鍙傛暟鍖猴紙鍙湪 pid_config.h 鏂板鍚屽悕瀹忚繘琛岃鐩栵級銆? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","63","* @brief 娴偣闄愬箙宸ュ叿鍑芥暟锛屽皢杈撳叆闄愬埗鍒?[min, max] 鍖洪棿銆? * @param value 杈撳叆鍊笺€? * @param min 涓嬮檺鍊笺€? * @param max 涓婇檺鍊笺€? * @return float 闄愬箙鍚庣殑缁撴灉銆? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","66","float result = value; // 鍙橀噺锛氶粯璁よ緭鍑哄師鍊?"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","67","// 姝ラ1锛氫笅闄愪繚鎶ゃ€?    if (result < min)"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","72","// 姝ラ2锛氫笂闄愪繚鎶ゃ€?    if (result > max)"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","77","// 姝ラ3锛氳繑鍥為檺骞呯粨鏋溿€?    return result;"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","81","* @brief 鏍规嵁绠楁硶绫诲瀷鎵ц鍗曚釜 PID 鐜绠椼€? * @param algo 绠楁硶绫诲瀷锛堜綅缃紡鎴栧閲忓紡锛夈€? * @param pos 浣嶇疆寮?PID 瀵硅薄鎸囬拡銆? * @param inc 澧為噺寮?PID 瀵硅薄鎸囬拡銆? * @param target 褰撳墠鐜洰鏍囧€笺€? * @param measure 褰撳墠鐜祴閲忓€笺€? * @return float 褰撳墠鐜緭鍑哄€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","84","float output = 0.0f; // 鍙橀噺锛氬綋鍓嶇幆杈撳嚭"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","86","// 姝ラ1锛氭寜绠楁硶绫诲瀷鍒嗗彂鍒板搴?PID 瀹炵幇銆?    if (algo == PID_ALGO_POSITION)"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","97","// 姝ラ2锛氳繑鍥炲崟鐜绠楃粨鏋溿€?    return output;"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","101","* @brief 鍒濆鍖栧鐜?PID 瀵硅薄銆? * @param multi 澶氱幆 PID 瀵硅薄鎸囬拡銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","104","// 姝ラ1锛氱┖鎸囬拡淇濇姢銆?    if (multi != NULL)"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","106","// 姝ラ2锛氶厤缃粯璁や覆绾фā寮忎笌绠楁硶缁勫悎銆?        multi->cascade_enable = 1U;"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","110","// 姝ラ3锛氶厤缃唴鐜洰鏍囬檺骞呫€?        multi->inner_target_max = PID_MULTI_INNER_TARGET_MAX_DEFAULT;"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","113","// 姝ラ4锛氬垵濮嬪寲澶栫幆 PID锛堜綅缃紡 + 澧為噺寮忛兘鍒濆鍖栵紝渚夸簬杩愯鏃跺垏鎹級銆?        PID_Pos_Init(&multi->outer_pos,"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","125","// 姝ラ5锛氬垵濮嬪寲鍐呯幆 PID锛堜綅缃紡 + 澧為噺寮忛兘鍒濆鍖栵紝渚夸簬杩愯鏃跺垏鎹級銆?        PID_Pos_Init(&multi->inner_pos,"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","137","// 姝ラ6锛氬浣嶅姩鎬佺姸鎬佸苟璁剧疆榛樿鐩爣銆?        PID_Multi_Reset(multi);"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","143","* @brief 澶嶄綅澶氱幆 PID 鍔ㄦ€佺姸鎬併€? * @param multi 澶氱幆 PID 瀵硅薄鎸囬拡銆? * @return void 鏃犺繑鍥炲€笺€? */"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","146","// 姝ラ1锛氱┖鎸囬拡淇濇姢銆?    if (multi != NULL)"
"乱码注释/文本","Code\03_Common\PID\pid_multi.c","148","// 姝ラ2锛氭竻绌哄鐜璞″姩鎬佺姸鎬併€?        multi->target = 0.0f;"
